#!group_unknown=0
受伤	52
唔	52
多么	52
挺	52
照片	52
准	51
可爱	51
大哥	51
急	51
最近	51
武器	51
没错	51
灯	51
美	51
什么样	50
你的	50
使	50
厉害	50
吹	50
她们	50
家里	50
小时	50
放开	50
无法	50
电视	50
舒服	50
走开	50
赶紧	50
辆	50
不然	49
梦	49
活着	49
生气	49
累	49
酒	49
钥匙	49
饭	49
乱	48
何时	48
原谅	48
发誓	48
消息	48
病	48
石头	48
长官	48
上来	47
养	47
办法	47
卖	47
挖	47
结束	47
而且	47
药	47
何	46
傻瓜	46
坏	46
床	46
离	46
老婆	46
谈谈	46
傻	45
呆	45
天啊	45
奥斯卡	45
带来	45
昨晚	45
看着	45
装	45
赢	45
起	45
身上	45
骗	45
发	44
各位	44
否则	44
夫人	44
好像	44
客人	44
小子	44
岁	44
已	44
念	44
抓住	44
改变	44
整个	44
根	44
男孩	44
笨蛋	44
茶	44
介意	43
受	43
如	43
弹	43
快乐	43
打死	43
照	43
真正	43
答应	43
老板	43
行动	43
越	43
马	43
万岁	42
个人	42
主意	42
几点	42
十	42
参加	42
只要	42
命令	42
咋	42
处理	42
婊子	42
屁股	42
爱情	42
突然	42
结果	42
脚	42
臭	42
间	42
主人	41
借	41
医院	41
奶奶	41
带子	41
开门	41
抽	41
来说	41
注意	41
特别	41
糟糕	41
说道	41
身体	41
选	41
人类	40
付	40
们	40
保证	40
全部	40
加油	40
唱歌	40
坐下	40
师傅	40
成功	40
放下	40
痛苦	40
耶	40
至少	40
上尉	39
不用	39
好吃	39
妈的	39
姑娘	39
学生	39
尸体	39
烧	39
生意	39
聊	39
藏	39
讨厌	39
赛尔莎	39
还好	39
骑	39
鱼	39
一个人	38
不同	38
人们	38
后面	38
姐姐	38
字	38
开车	38
收	38
杀死	38
终于	38
进行	38
除了	38
倒	37
值得	37
家人	37
拿到	37
提	37
支	37
歌	37
正常	37
火	37
生命	37
美国	37
这样子	37
长大	37
伤	36
保护	36
兴趣	36
出现	36
刚	36
同意	36
帕布洛	36
帕萝	36
年轻	36
并且	36
心	36
感谢	36
洗	36
火车	36
父母	36
看来	36
秀莲	36
见鬼	36
角色	36
踢	36
躲	36
选择	36
你妈	35
原因	35
喊	35
在乎	35
女朋友	35
子弹	35
宋	35
宝贝	35
座	35
弟弟	35
恨	35
或许	35
手机	35
日子	35
烦	35
王八蛋	35
皇上	35
秘密	35
紧张	35
自杀	35
试	35
说谎	35
遍	35
部	35
错误	35
阿姨	35
附近	35
飞	35
食	35
万一	34
不再	34
丢	34
令	34
做到	34
分	34
剑	34
咬	34
哥哥	34
国家	34
指	34
推	34
昨天	34
曾	34
有趣	34
来着	34
检查	34
理解	34
脑子	34
赶	34
赶快	34
这个	34
《	33
》	33
下面	33
不好	33
不如	33
不管	33
事儿	33
作	33
努力	33
原来	33
口	33
另	33
套	33
幸福	33
怪	33
早上	33
树	33
段	33
直接	33
站住	33
肯	33
菜	33
见面	33
面	33
不许	32
任务	32
公司	32
号码	32
噢	32
好玩	32
寄	32
打扰	32
杀人	32
求求	32
满意	32
点儿	32
烟	32
热	32
留下	32
若	32
草太	32
试试	32
这麽	32
醒	32
颗	32
「	31
一会儿	31
一边	31
上去	31
上次	31
之间	31
可怕	31
味道	31
安排	31
居然	31
律师	31
是不是	31
晚安	31
曾经	31
步	31
消失	31
猜	31
猪	31
理由	31
真相	31
糟	31
经常	31
老公	31
表现	31
要不	31
解决	31
逃	31
铃芽	31
风	31
……	30
上床	30
六	30
几时	30
加入	30
声	30
完成	30
必要	30
报告	30
拉	30
撒谎	30
来自	30
楼	30
此	30
派对	30
照顾	30
美丽	30
血	30
输	30
非	30
于	29
交给	29
允许	29
其实	29
出发	29
分钟	29
同志	29
大概	29
天哪	29
失去	29
女的	29
山	29
恭喜	29
想想	29
戏	29
所有人	29
拒绝	29
搭	29
来到	29
球	29
破坏	29
练	29
要求	29
阿库	29
严重	28
便	28
保持	28
其	28
凭什么	28
到处	28
加	28
反对	28
听着	28
呼吸	28
唯一	28
威威	28
娶	28
容易	28
忘记	28
怎能	28
惹	28
投降	28
拿走	28
朝	28
椅子	28
烂	28
特里斯坦	28
白	28
瞧	28
礼物	28
祝	28
简单	28
聪明	28
钢琴	28
飞机	28
食物	28
首	28
鸡	28
下车	27
介绍	27
令人	27
休息	27
伙计	27
内	27
哎	27
哥们	27
好笑	27
存在	27
封	27
帮帮	27
废话	27
方式	27
爷爷	27
生日	27
疼	27
礼貌	27
能够	27
自由	27
认真	27
负责	27
踩	27
酷	27
重	27
重新	27
剩下	26
包	26
回到	26
因此	26
女孩子	26
学会	26
对了	26
干杯	26
庆祝	26
当时	26
意外	26
意见	26
愿	26
打电话	26
放弃	26
方法	26
旁边	26
无聊	26
日本人	26
没关系	26
注意到	26
猫	26
理	26
由	26
窗户	26
简直	26
精灵	26
罗马	26
腿	26
记住	26
讲话	26
说说	26
追	26
逃跑	26
逼	26
锁	26
鞋	26
；	26
二	25
交	25
伤害	25
听听	25
命	25
城市	25
处	25
属于	25
德夫	25
想到	25
我妈	25
承认	25
收到	25
教堂	25
早点	25
未	25
無	25
爱上	25
睡着	25
破	25
精神	25
绝对	25
老鼠	25
表演	25
让开	25
通知	25
黑	25
－	25
上班	24
下次	24
停止	24
停车	24
公事包	24
关心	24
动作	24
半	24
博士	24
后来	24
命运	24
哪位	24
啤酒	24
大声	24
学习	24
差不多	24
得了	24
怀疑	24
意义	24
感觉到	24
按	24
收拾	24
敌人	24
整天	24
最好	24
有些	24
死去	24
比较	24
气	24
爬	24
目标	24
眼	24
神父	24
耍	24
裤子	24
要么	24
躺	24
闹	24
面前	24
」	23
仍	23
伟同	23
信任	23
停下来	23
其中	23
出门	23
前面	23
司机	23
吓	23
吻	23
坚持	23
墙	23
好看	23
定	23
就算	23
带走	23
我家	23
挂	23
日本	23
早上好	23
欢迎	23
眼镜	23
票	23
结	23
羽衣	23
肚子	23
脑袋	23
自已	23
英国	23
蜜雪儿	23
讨论	23
训练	23
路易莎	23
转	23
近	23
部分	23
阿拳	23
随便	23
一辈子	22
不对	22
不知	22
人民	22
付钱	22
作为	22
假	22
像是	22
入	22
剩	22
动手	22
另外	22
同	22
咱	22
在一起	22
地上	22
地址	22
天堂	22
失踪	22
奇迹	22
女王	22
好处	22
安加拉德	22
害	22
就像	22
帅	22
幅	22
年轻人	22
德国	22
感受	22
打架	22
扔掉	22
抓到	22
报警	22
放松	22
政府	22
未麻	22
死亡	22
比姆	22
清	22
爱人	22
片	22
玛丽亚姆	22
直到	22
确实	22
笨	22
答案	22
紧	22
老兄	22
老大	22
老天	22
老爸	22
考虑	22
行李	22
证明	22
赛尔琪	22
身边	22
进入	22
通	22
闭上	22
七	21
上学	21
代价	21
做爱	21
切	21
剪	21
千	21
取	21
各	21
哪边	21
太太	21
家庭	21
恶心	21
想法	21
慢	21
抢	21
抱	21
挡	21
摆	21
放过	21
效劳	21
救命	21
教授	21
整	21
更多	21
架	21
欠	21
武士	21
浪费	21
白龙	21
瞎	21
算了	21
群	21
胡说	21
脱	21
遇到	21
道理	21
那时	21
一次	20
不可	20
从未	20
伟大	20
修	20
全都	20
公寓	20
关上	20
准备好	20
刀	20
前进	20
功夫	20
北京	20
卡车	20
听起来	20
周	20
嘴	20
回头	20
够了	20
天下	20
太阳	20
姓	20
嫁	20
孙子	20
寻找	20
屋子	20
帽子	20
幸运	20
想象	20
手指	20
接着	20
既然	20
晚上好	20
本来	20
梦想	20
毁	20
比赛	20
沙伊	20
滚开	20
演	20
炸弹	20
犹太人	20
玩意	20
生病	20
竟然	20
算是	20
经过	20
老是	20
而已	20
肮脏	20
艺术	20
节目	20
萨瓦多	20
问问	20
队伍	20
顶	20
顺利	20
麦克斯	20
上楼	19
下午	19
佛罗多	19
俊儿	19
做梦	19
停下	19
军队	19
几乎	19
凤霞	19
制服	19
即使	19
可恶	19
合作	19
哥	19
哪有	19
喝酒	19
女	19
婆婆	19
射	19
屋	19
巴黎	19
弗兰克	19
当心	19
怎麽样	19
您们	19
愉快	19
意大利	19
感情	19
战斗	19
报仇	19
挨	19
捉	19
揍	19
教训	19
毫无	19
没什么	19
海	19
犯	19
疯狂	19
皮埃罗	19
真实	19
着火	19
笑话	19
第一次	19
第二	19
绑架	19
蛋糕	19
责任	19
赚	19
越来越	19
这种	19
邀请	19
阻止	19
面对	19
颜色	19
马赛罗	19
一半	18
互相	18
亲	18
代表	18
你妈的	18
使用	18
光	18
受不了	18
呐	18
和平	18
圣地亚哥	18
城里	18
天气	18
失望	18
好点	18
婚礼	18
实在	18
对方	18
小偷	18
差	18
师父	18
心里	18
怎办	18
愚蠢	18
拳	18
支持	18
放心	18
放手	18
新娘	18
显然	18
暴力	18
有意思	18
杂种	18
某	18
查	18
楼上	18
楼下	18
混	18
牛	18
独自	18
狼	18
用力	18
用来	18
离婚	18
移动	18
笔	18
等待	18
签	18
红	18
胜利	18
蛇	18
警官	18
认	18
证人	18
证据	18
贴	18
贵	18
跪下	18
身	18
运气	18
迟到	18
一生	17
上车	17
九	17
亲戚	17
伦敦	17
似的	17
位置	17
何必	17
作业	17
你爸	17
冇	17
双	17
吃完	17
同学	17
哎哟	17
唉	17
娘	17
对付	17
小本	17
尽管	17
